ID,SMILES,mutagenicity
4454,Cc1ccc([N-][N+](=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],0
4455,OCC(Br)CBr,1
4456,CCCCN(N=O)C(=O)OCC,1
4457,Nc1ccc(Oc2ccc(N)cc2)cc1,1
4458,CCOC(=O)C1OC1(C)c1ccccc1,0
4459,CC(=O)NNc1ccccc1,1
4460,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,1
4461,O=C1C=C[C@]2(O)[C]3c4c(ccc(O)c4C(=O)C4OC34)-c3ccc(O)c1c32,1
4462,CC(C)(C)ON=O,1
4463,Oc1ccc2c(c1)c1ccccc1c1cc3ccccc3cc21,1
4464,CC(C)(C)c1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0
4465,c1ccc2c(c1)OCCOCCOCCOCCO2,0
4466,C=C(C)C1CCC(=C)C2C3=C(C[C@H](C)C3=O)C(=O)C(C)=C[C@@H]12,0
4467,CC(=O)Nc1ccc(S(=O)(=O)[O-])c2c1C(=O)/C(=NNc1ccc(/N=N/c3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc13)C(S(=O)(=O)[O-])=C2,0
4468,Cc1ccc2c(C)c3ccccc3c(C)c2c1,1
4469,CCCCC(CC)COC(=O)CCCCC(=O)O,0
4470,NC(CS)C(=O)O,1
4471,C[N+](C)(C)CCO,0
4472,Nc1ccc2ncsc2c1,1
4473,O[C@]1[C]2O[C]2c2c3nc4c(ccc5ccccc54)cc3ccc2[C@@]1O,1
4474,N#Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1
4475,CCCCCCCCCCSC[n+]1ccn(C)c1,1
4476,CC(=O)NBr,0
4477,COc1ccc2c3c1OC1[C@@H](O)C=CC4C(C2)N(C)CC[C@]341,0
4478,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1
4479,COc1ccc2c(c1)-c1nccc3cc(OC)c(O)c(c13)C2=O,1
4480,CCOS(=O)(=O)c1ccc(C)cc1,1
4481,CC(Br)C(=O)O,1
4482,CC(=O)N(O)c1ccc(Cl)cc1,0
4483,Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,1
4484,Cc1cccc2cccnc12,1
4485,COc1ccc(CC2CO2)cc1,1
4486,CN1CCCC1=O,0
4487,CNc1nc2c3cccnc3ccc2n1C,1
4488,O=C(Nc1ccc(Br)cc1)c1csc([N+](=O)[O-])c1,1
4489,Cc1c([N+](=O)[O-])cc(NO)cc1[N+](=O)[O-],1
4490,CC(C)(C)O,0
4491,Clc1nncc2ccccc12,0
4492,COC(=O)C(Cl)CCC(Cl)CCCCCC(Cl)CCC(Cl)CCCCCl,0
4493,C/C=C(Cl)C1=CC(=O)[C@@]23C[C@H]2C(C)(C)O[C@]3(O)C1=O,1
4494,Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
4495,[13CH3][13CH2][13CH2][13CH2][13C@H]([13CH3])[13C@@H](O[13C](=O)[13CH2][13C@@H]([13CH2][13C](=O)O)[13C](=O)O)[13C@@H]([13CH2][13C@H]([13CH3])[13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13C@@H](O)[13CH2][13C@@H](O)[13C@@H]([13CH3])N)O[13C](=O)[13CH2][13C@@H]([13CH2][13C](=O)O)[13C](=O)O,0
4496,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0
4497,O=CNc1ccc(Oc2ccc(Cl)cc2)cc1,1
4498,CCOc1cc(/N=N/c2ccccc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
4499,C[NH+]1Cc2c(N)cccc2C(c2ccccc2)C1,0
4500,Cc1c(/C=N/OCc2ccccc2)c2cc([N+](=O)[O-])ccc2n1Cc1cccc([N+](=O)[O-])c1,1
4501,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,1
4502,C=COc1ccccc1,1
4503,CNC(=O)N(c1ccccc1)c1ccccc1,0
4504,Cc1ccccc1-c1ccc(N)cc1,1
4505,CC(=O)Nc1cccc(O)c1,0
4506,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1
4507,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,0
4508,O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,0
4509,CCn1c2ccccc2c2cc(N)ccc21,1
4510,COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1
4511,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,0
4512,CC(=O)Oc1ccccc1C(=O)O,0
4513,COC(=O)[C@H]1O[C@H]1c1ccccc1,0
4514,CCCC[Sn](Cl)(CCCC)CCCC,1
4515,ClCc1cc2c3ccccc3cc3ccc4cccc1c4c32,1
4516,NC(=O)N(Cc1ccccc1)N=O,1
4517,O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,1
4518,Cn1c2ccccc2c2ccccc21,1
4519,O=[N+]([O-])c1ccccc1OS(=O)(=O)c1cccc2cccnc12,1
4520,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1
4521,CC(=O)Nc1ccc(C(=O)[C@H]2O[C@@H]2c2ccccc2)cc1,1
4522,O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O,1
4523,FC(F)C(F)C(F)(F)F,0
4524,Nc1ccc2c(=O)[nH]sc2c1,0
4525,CC12CCCC(O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,1
4526,C=C(Cl)CCl,1
4527,C[N+](C)(C)NCCC(=O)[O-],0
4528,O=C([O-])CN(CC(=O)[O-])CC(=O)[O-],0
4529,ClC[C@H]1CO1,1
4530,CC(CF)NCC(O)COc1cccc2[nH]c3ccccc3c12,1
4531,C1=Cc2cc3c4ccccc4ccc3c3cccc1c23,1
4532,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0
4533,BrCCCCBr,1
4534,C=C1CC[C@H](O)C/C1=C/C=C1CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0
4535,Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,1
4536,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
4537,CNC(=O)ON(C(C)=O)C(=O)NC,1
4538,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,0
4539,CNN,1
4540,OCc1ccccc1,0
4541,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
4542,O[C@]1c2ccccc2-c2cc3ccc4ccccc4c3cc2[C@@]1O,1
4543,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1
4544,Cc1ccc2ccc3cccc4ccc1c2c34,1
4545,N#CC(C#N)=Cc1ccccc1Cl,0
4546,C/C=C1CC2C=CC1C2,0
4547,CC1(OO)c2ccccc2-c2ccccc21,1
4548,O=C(O)CCC(=O)O,0
4549,COC(N)=O,0
4550,O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2sccn12,1
4551,CC(C)CC1NC(=O)CNC1=O,0
4552,O=C1C=CC(=O)C1(Cl)Cl,1
4553,c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,1
4554,Cc1cccc2c3c(c4cc5ccccc5cc4c12)N3,1
4555,CC1=C[C@H]2O[C@@H]3[C@H](O)C[C@@](C)([C@]34CO4)[C@@]2(CO)[C@H](O)C1=O,0
4556,CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC2CO2)cc1,1
4557,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,0
4558,Cc1cc2c(O)cccc2c2cc3ccccc3cc12,1
4559,Cc1cccc2c([N+](=O)[O-])cccc12,1
4560,c1ccc2cc3c(cc2c1)c1c(c2ccccc23)O1,1
4561,Nc1ccc(CO)c([N+](=O)[O-])c1,1
4562,CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1
4563,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
4564,c1ccc2c(c1)-c1cc3ccccc3c3cc4c(c-2c13)CCCC4,1
4565,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0
4566,Nc1ccc2c3c(cccc13)-c1ccccc1-2,1
4567,CCN(CC[N+](C)(C)C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1,1
4568,O=[N+]([O-])C1=Cc2cccc3cccc1c23,1
4569,Cc1cc(/N=N/c2ccccc2)c(N)cc1N,1
4570,Cc1ccc(N)cc1[N-][N+](=O)c1cc(N)ccc1C,1
4571,c1ccc(OCC2CO2)cc1,1
4572,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,0
4573,CCCCN(CCC(=O)OC)N=O,1
4574,Cc1ccccc1Cl,0
4575,Nc1ccc2ncccc2c1,0
4576,Cn1c([N+](=O)[O-])nc2ccccc21,1
4577,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,1
4578,C=CCCCCCCCC,0
4579,CC(C)C(=O)N(O)c1ccc(Cl)cc1,1
4580,CC(=O)Nc1ccc(Oc2ccccc2)cc1,1
4581,C1CO1,1
4582,CCOCCO,0
4583,CCCCCCCCSC[n+]1ccn(C)c1,0
4584,Cc1ccc(CC2CO2)cc1,1
4585,O=C1C=Cc2ccc3c(ccc4ccccc43)c2C1=O,1
4586,CC(C)(C)OC(=O)[C@@H](N)CN=[N+]=[N-],1
4587,CCCOS(=O)(=O)c1ccc(C)cc1,1
4588,COc1cc2c3c(c1OC)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4,1
4589,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1
4590,N[C@H](Cc1ccccc1)C(=O)O,0
4591,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1
4592,O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
4593,O=c1oc2cccc3ccc4c5ccccc5cc1c4c32,1
4594,Cc1c2ccccc2c(CBr)c2ccccc12,1
4595,CNC[C@H](O)c1cccc(O)c1,0
4596,Cc1ccc(N/N=C2C(=O)C=Cc3ccccc32)c(S(=O)(=O)[O-])c1,0
4597,N[C@@H](CS)C(=O)NCC(=O)O,1
4598,O=CN(O)c1ccc(Cl)cc1,1
4599,CCOC(=O)OCC,0
4600,O=C1C=CC(=O)c2c(O)ccc(O)c21,1
4601,Cn1cnc(-c2ccccc2)c1N=O,1
4602,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,0
4603,[N-]=[N+]=NC[C@H](O)CO,1
4604,O=C(NCCCl)Sc1ncnc2nc[nH]c12,1
4605,CC[C@@H](C)OS(C)(=O)=O,1
4606,CCC(=O)OCc1ccc([N+](=O)[O-])cc1,1
4607,O=Nc1ccc(NNc2ccccc2)cc1,1
4608,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,1
4609,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0
4610,CCCCCCCCCCCCCCCCCC(=O)O,0
4611,CCCCN(CCO)N=O,1
4612,Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1
4613,Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,1
4614,CCOS(=O)(=O)c1ccccc1,1
4615,c1ccc(CC2CO2)cc1,1
4616,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0
4617,CCC(C)N,0
4618,CN(N)C=O,0
4619,NCCc1cc(O)c(O)cc1O,1
4620,CC(=O)Nc1cccc(C)c1,0
4621,CC(C)COC(=O)c1ccccc1N,0
4622,O=C(O)c1cc(Cl)cc2cccnc12,1
4623,CCCOS(C)(=O)=O,1
4624,Nc1ccc(NCCO)c([N+](=O)[O-])c1,1
4625,CC(O)CN(C)c1ccc(NN)nn1,1
4626,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,1
4627,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0
4628,N#Cc1cccc(C=Cc2ccc([N+](=O)[O-])cc2)c1,1
4629,COc1cc(NCCCCC[NH2+]C(C)C)c2ncccc2c1,1
4630,COC(=O)/C(=C/c1ccc([N+](=O)[O-])o1)[N+](=O)[O-],1
4631,O=C1OC(O)C(CCl)=C1Cl,1
4632,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0
4633,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0
4634,O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2[N+](=O)[O-],1
4635,COc1cc(O)c2c(c1)C1=C[C@@H](O)[C@H](O)C[C@@]1(C)OC2=O,0
4636,CCN(CC)N([O-])N=O,1
4637,CC(C)(Cl)Cl,0
4638,C1COCOC1,0
4639,BrCc1ccc2c(c1)-c1cccc3cccc-2c13,1
4640,CNC(=O)Oc1ccc(-c2ccccc2)cc1,1
4641,O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,1
4642,O=C1OCC(CBr)=C1Br,1
4643,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,0
4644,Fc1c(F)c(F)c2ncccc2c1F,1
4645,O=C(O)CN(CCN(CC(=O)O[Na])CC(=O)O[Na])CC(=O)O[Na],0
4646,O=[N+]([O-])c1cc2cccc3c4c(c5cccc1c5c23)CCCC4,1
4647,O=[N+]([O-])c1ccc2oc3ccc([N+](=O)[O-])cc3c2c1,1
4648,S=c1nc[nH]c2nc[nH]c12,1
4649,COc1nsc2cc(OCC3CO3)ccc12,1
4650,O=C(Cl)c1ccc(C(=O)Cl)cc1,1
4651,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,0
4652,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0
4653,Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,1
4654,O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,1
4655,C=CCN(CC=C)CC=C,0
4656,N#Cc1ccc2nc(N)[nH]c2c1,1
4657,O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1cccc2cccnc12,0
4658,NC(=O)N(c1ccccc1)c1ccccc1,0
4659,COc1cc(OC)c2nc3occc3c(OC)c2c1,1
4660,OCCNCCO,0
4661,O=NN(CCc1c[nH]c2ccccc12)C1OC[C@@H](O)[C@H](O)[C@H]1O,1
4662,OCC(O)C(O)CO,0
4663,CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,1
4664,C1=c2ccccc2=C2Cc3ccccc3C3=C4OC4=C1C32,1
4665,COc1cccc(CN(C)N=O)c1,1
4666,CNS(=O)(=O)c1ccc(NC(C)=O)cc1,0
4667,OC[C@H]1OC(O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0
4668,O=[N+]([O-])c1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,1
4669,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0
4670,Cn1c(N)nc2ncc(-c3ccccc3)cc21,1
4671,C[N-]C(=S)N/N=C/C(C)=N/NC(=S)[N-]C,0
4672,CC1CN(N=O)CC(C)O1,1
4673,COc1ccc(OC)cc1,0
4674,O=CN(O)c1ccc(C=Cc2ccccc2)cc1,1
4675,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,0
4676,CN(C)C1Cc2cccc3cccc(c23)C1,1
4677,Clc1c2ccccc2cc2c1ccc1ccccc12,1
4678,O=C([O-])[C](O)[C](O)C(=O)[O-],0
4679,Nc1snc2ccccc12,1
4680,Cc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,0
4681,CC(C)(C)c1cc(O)ccc1O,0
4682,O=C1C(=C2Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,0
4683,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0
4684,c1cc(OCC2CO2)c2sncc2c1,1
4685,ONc1ccccc1-c1ccccc1,1
4686,O=C(c1ccc([N+](=O)[O-])cc1)n1ncc(Cl)c(Cl)c1=O,1
4687,CC(=O)Nc1ccc(Oc2ccc(NO)cc2)cc1,1
4688,CC(C)(C)N,0
4689,CCN1CCNC(=O)C1=O,0
4690,C1=CC2OC2C=CO1,0
4691,O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
4692,N#CCCNCCC#N,0
4693,C[As](=O)([O-])O,0
4694,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
4695,c1ccc2c(c1)ccc1ncccc12,1
4696,C[Si](C)(C)O[Si](C)(C)C,0
4697,C[N+]1([O-])CCC[C@H]1c1cccnc1,0
4698,O=C(O)CCSCCC(=O)O,0
4699,Nc1ccc(-c2ccc(N)c(O)c2)cc1O,1
4700,N#C[Se]Cc1ccccc1,1
4701,CC(c1ccccc1)N(C)C,0
4702,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0
4703,O=C(Nc1ccc2c(c1)C=C(S(=O)(=O)[O-])C(=NNc1ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)cc1)C2=O)c1ccccc1,0
4704,ClC[C@H](Br)CBr,1
4705,CCN(CC)c1ccc(/N=N/c2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1
4706,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0
4707,CCN(CC)c1ccc(-c2ccccc2)c(-c2ccccc2)c1N(CC)CC,1
4708,CCCCCCCCCCCCCC(=O)O,0
4709,O=Cc1ccc(Cl)cc1,0
4710,C=C(C)C(=O)OCCCCCOC(=O)C(=C)C,0
4711,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2c(Br)c(Br)c(Br)c(Br)c21,0
4712,Nc1cc(CCO)c(N)c([N+](=O)[O-])c1,1
4713,CCOc1ccccc1OCC1CNCCO1,0
4714,CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O,0
4715,NC(Cc1ccc(O)c(O)c1)C(=O)O,1
4716,CCSC(=O)N1CCCCCC1,0
4717,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)C(=O)C(=O)N3C)c1OC,1
4718,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1
4719,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
4720,CCCCN(C[C@@H](CO)OCc1ccccc1)N=O,1
4721,C(=NC1CCCCC1)=NC1CCCCC1,0
4722,C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,0
4723,ONc1ccc(Oc2ccccc2)cc1,1
4724,O=C(O)CCCl,1
4725,CCOCC1CO1,1
4726,ClC/C=CCCl,1
4727,CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,1
4728,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1CCO[C@@H]1O2,1
4729,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2,1
4730,Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1
4731,c1ccc2c(OC[C@@H]3CO3)cccc2c1,1
4732,Oc1ccccc1O,0
4733,COC(=O)C1OC1c1ccccc1,1
4734,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,1
4735,CCCCCCCCBr,0
4736,CC(CC(=O)O)C(=O)O,0
4737,CNCCN(Cc1ccc(OC)cc1)c1ccccn1,0
4738,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3,1
4739,COC(=O)C(CSCCBr)NC(C)=O,1
4740,Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,1
4741,O=[N+]([O-])c1ccc2c(c1)NCC2,1
4742,C=C(C)C(=O)OCCOC(=O)C(=C)C,0
4743,Cn1c(N)nc2c3ncccc3ccc21,1
4744,Cn1c(N)nc2cc(C#N)ccc21,1
4745,N#Cc1cccc([N+](=O)[O-])c1,1
4746,CC(=O)O[C@@H]1[C@@H](O)C2OC3C=C(C)C(=O)[C@@H](O)C3(CO)C1(C)C21CO1,0
4747,c1ccc2c(c1)Oc1ccccc1S2,0
4748,CCNCC,0
4749,CCCC[Sn](SCC(=O)OCCCCCC(C)C)(SCC(=O)OCCCCCC(C)C)SCC(=O)OCCCCCC(C)C,0
4750,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,1
4751,CCCCCCCCCCCCCCCC(=O)O,0
4752,O=C(O)Cc1cccc2ccccc12,0
4753,CC1(C)O[C@H]1COc1c2occc2cc2ccc(=O)oc12,0
4754,O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,0
4755,Oc1ccc2c(c1)OCO2,0
4756,O=NN1CCCCC1,1
4757,COc1cc(N)cc(OC)c1N,0
4758,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,1
4759,O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,1
4760,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,0
4761,N=c1c2ncn(Cc3ccccc3)c2ncn1O,1
4762,O=C(O)COc1ccc(Cl)cc1Cl,0
4763,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,1
4764,CC(C)Oc1ccccc1OC(=O)N(C)N=O,1
4765,CN(C)C(=S)N(C)C,0
4766,O=C(C=Cc1ccccc1[N+](=O)[O-])c1ccccc1,0
4767,CCC(C)C1NC(=O)C(C(C)=O)=C1O,0
4768,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCO)CCC4(C)C3CCC12C,0
4769,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,0
4770,Cc1ccc([N+](=O)[O-])c2ccccc12,1
4771,O=C1C=C(Cl)C(=O)C1(Cl)Cl,1
4772,CN(C)CCN(C)N=O,1
4773,CCCC(=O)O,0
4774,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,0
4775,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1
4776,Cc1cnc2cc(CO)c3c(nc(N)n3C)c2n1,1
4777,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,0
4778,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0
4779,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,0
4780,CC(=O)/C=C/c1ccccc1,1
4781,ClCc1c2ccccc2c(Cl)c2ccccc12,1
4782,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],0
4783,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,1
4784,COc1c2ccoc2nc2c(O)cccc12,1
4785,ONc1ncnc2c1ncn2Cc1ccccc1,1
4786,O[C@]1c2ccccc2-c2ccc3ccccc3c2[C@@]1O,0
4787,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
4788,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OC(=O)/C=C/c5cccc(N(CCCl)CCCl)c5)CC[C@@]43C)[C@@H]1CCC(=O)N2,1
4789,Cc1c2c3ccccc3nc-2n(C)c2c(C)cccc12,1
4790,Nc1ccc2cccc3c2c1-c1ccccc1-3,1
4791,Nc1nc2ccccc2[nH]1,0
4792,CC(C)CCNc1snc2ccccc12,0
4793,N#CC(O)c1ccccc1,0
4794,O=C1c2ccccc2C(=O)c2c1ccc(O[C@@H]1O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c2O,0
4795,CN=[N+](C)[O-],1
4796,Cc1c[nH]c(=S)[nH]c1=O,0
4797,O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCc1ccccc1-3,1
4798,CC(=O)N[C@@H](CS/C(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1
4799,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1
4800,Nc1cccc2c(=O)[nH][nH]c(=O)c12,0
4801,C=CC(=O)OCC(CC)CCCC,0
4802,Nc1ccnc2ccccc12,0
4803,O=[N+]([O-])c1ccccc1CCO,0
4804,CC(=O)n1ncc(Cl)c(Cl)c1=O,0
4805,CCOC(=O)[C@H](CCSC)CC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,1
4806,Cc1ccc(N(CC2(O)OC[C@@H](O)[C@@H](O)[C@@H]2O)N=O)cc1,1
4807,Fc1cc2cccnc2c2ccccc12,1
4808,O=NN1CC(Cl)C(Cl)C1,1
4809,[2H]C1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,1
4810,O=[N+]([O-])C1=Cc2cccc3cccc(c23)O1,1
4811,CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,1
4812,COC(F)(F)C(Cl)Cl,0
4813,CCCCCCCCCCCCCCCCC1CO1,0
4814,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0
4815,COc1nsc2ccc(OCC3CO3)cc12,1
4816,O=S(=O)(Cc1ccccc1)N1C2c3ccccc3-c3ccccc3C21,1
4817,CNCCS(=O)(=O)O,0
4818,c1ccc(OC2CO2)cc1,1
4819,CN=C=O,0
4820,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,1
4821,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,0
4822,O=NN(CCO)CC(=O)O,1
4823,COc1ccc(O)c2c1C(=O)c1c(cc3c(c1O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(C)=O)C3)C2=O,1
4824,CCN(CC)c1ccc(/N=N/c2ccc(N/N=C3C(=O)c4cc(N)ccc4C=C3S(=O)(=O)[O-])c(OCCO)c2)cc1,1
4825,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
